REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2014,Reading Hospital,1010688,Sixth Avenue and Spruce Street,40.33243,-75.95001,West Reading,BERKS,PA,19611,Reading Health System (100%);,19816,C
2014,NORTHWEST SANI LDFL,1007647,1436 WEST SUNBURY ROAD,41.019166,-79.902076,WEST SUNBURY,BUTLER,PA,16061,WASTE MANAGEMENT INC (100%);,19387,"C,HH"
2014,WHEATLAND TUBE COMPANY - COUNCIL,1005918,One COUNCIL AVE,41.19485,-80.49377,WHEATLAND,MERCER,PA,16161,JMC STEEL GROUP (100%);,43,C
2014,LAFARGE NA WHITEHALL PLANT,1005639,5160 MAIN ST.,40.687646,-75.506305,WHITEHALL,LEHIGH,PA,18052,LAFARGE NORTH AMERICA INC (100%);,365673,"C,H"
2014,Bailey Mine-Crabapple Portal,1005761,192 Crabapple Rd.,39.919613,-80.471824,Wind Ridge,GREENE,PA,15380,CONSOL ENERGY INC (100%);,1541043,"C,FF"
2014,Holbrook,1006385,258 Bristoria Road,39.891497,-80.449219,Wind Ridge,GREENE,PA,15380,"Texas Eastern Transmission, L.P. (100%);",12693,"C,W"
2014,Cargill Meat Solutions Corp,1003753,1252 Route 706,41.683889,-76.240833,Wyalusing,BRADFORD,PA,18853,CARGILL INC (100%);,23459,"C,II"
2014,Clark CPF #1,1011224,404 Dolan Road,41.809001,-76.289898,Wyalusing,BRADFORD,PA,18853,SOUTHWESTERN ENERGY CO (100%);,42234,C
2014,Greenzweig CPF #1,1011222,1228 Neiley Road,41.79387,-76.21394,Wyalusing,BRADFORD COUNTY,PA,18853,SOUTHWESTERN ENERGY CO (100%);,30210,C
2014,Stagecoach Junction Compressor Station,1011660,,41.707908,-76.207682,Wyalusing,Bradford,PA,18853,"Access Midstream Partners, L.P. (100%);",32557,C
2014,LEHIGH CEMENT CO LLC,1000198,200 HOKES MILL ROAD,39.94778,-76.76918,YORK,YORK,PA,17404,Lehigh Cement Company LLC (100%);,63996,"C,H"
2014,MAGNESITA REFRACTORIES/YORK,1002115,425 S SALEM CHURCH RD,39.9352,-76.823625,YORK,YORK,PA,17408,LWB Holding Company (100%);,393938,"C,S"
2014,MODERN LANDFILL,1003100,4400 MT PISGAH RD,39.96056,-76.5925,YORK,YORK,PA,17406,"REPUBLIC SERVICES, INC (100%);",82706,"C,HH"
2014,YORK COUNTY RESOURCE RECOVERY,1006647,2651 BLACKBRIDGE ROAD,40.0017,-76.7175,YORK,YORK,PA,17406,York County Solid Waste & Refuse Authority (100%);,160467,C
2014,York Plant Holding LLC,1010680,651 Memory Lane,39.980729,-76.682644,York,YORK,PA,17402,York Plant Holding LLC (100%);,6516,C
2014,PREPA AGUIRRE POWER GENERATION COMPLEX,1005504,PR-03 KM 152.7 BO. MONTESORRIA AGUIRRE,17.9493,-66.2317,AGUIRRE,SALINAS,PR,704,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",3412780,C
2014,Arecibo Landfill,1005158,"Carr. PR-682 Interior, Sector Garrochales, Bo. Factor II",18.466542,-66.625644,Arecibo,ARECIBO,PR,612,Municipality of Arecibo (100%);,77081,"C,HH"
2014,PREPA Cambalache Combustion Turbine Plant,1005539,"PR-681, KM 0.5",18.4711,-66.6994,ARECIBO,ARECIBO,PR,612,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",102962,C
2014,ABBVIE LTD.,1007514,RD 2 KM 58.0,18.433237,-66.570509,BARCELONETA,BARCELONETA,PR,617,AbbVie Inc. (100%);,98334,C
2014,Cabo Rojo Landfill,1007083,"Carr. PR-313, Km 13.4, Llanos Costas, Sector Las Palmas",18.037481,-67.153699,Cabo Rojo,CABO ROJO,PR,623,Municipality of Cabo Rojo (100%);,25500,"C,HH"
2014,Carolina Landfill,1007121,"Carr. PR-874 Final, Km. 1.7, Bo. Hoyos Mulas",18.378189,-65.971269,Carolina,CAROLINA,PR,984,Municipality of Carolina (100%);,67290,"C,HH"
2014,LILLY DEL CARIBE INC CAROLIN A,1004469,430 Calle Fabril (formerly KM 12.6 65TH INFANTRY RD),18.376616,-65.941276,CAROLINA,CAROLINA,PR,987,ELI LILLY & CO (100%);,23490,C
2014,PREPA Daguao Turbine Power Block,1003651,PR-03 KM 58.3,18.241,-65.6591,CEIBA,CEIBA,PR,735,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",0,
2014,Essroc San Juan,1006164,"Road PR-2, Km 26.7",18.466224,-66.105724,Dorado,SAN JUAN,PR,646,ESSROC CEMENT CO (100%);,196750,"C,H"
2014,Fajardo Municipal Landfill,1007084,"Carr. PR-982, Bo. Demajagua",18.289194,-65.678306,Fajardo,FAJARDO,PR,740,Municipality of Fajardo (100%);,51896,"C,HH"
2014,AES - PUERTO RICO COGENERATION PLANT,1005310,"KM 142, RTE. #3 BO. JOBOS",17.9451,-66.1503,GUAYAMA,GUAYAMA,PR,785,AES CORP (100%);,3732438,C
2014,BAXTER HEALTHCARE SA / BAXTER HEALTHCARE OF PUERTO RICO,1007735,ROAD 3 KM 142.5,17.9631,-66.1503,GUAYAMA,GUAYAMA,PR,784,BAXTER INTERNATIONAL INC (100%);,6025,C
2014,PREPA Jobos Turbine Power Block,1005540,PR-03 KM 142.2 BARRIO JOBOS,17.96102,-66.14016,GUAYAMA,GUAYAMA,PR,784,PUERTO RICO ELECTRIC POWER AUTHORITY POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%);,0,
2014,PR ELEC POWER AUTH SOUTH COAST STATION,1007452,PR-127 KM. 15.7,18.0001,-66.7536,GUAYANILLA,GUAYANILLA,PR,656,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",2733182,C
2014,Guaynabo Landfill,1005161,"Carr. PR-1, hacia Carr. PR-834, Sector La Muda",18.3263,-66.1034,Guaynabo,GUAYNABO,PR,969,Municipality of Guaynabo (100%);,59251,"C,HH"
2014,El Coqui Landfill,1007630,"Road #3, Int. 923, KM 1.7, Bo. Buena Vista",18.132987,-65.820394,Humacao,HUMACAO,PR,791,"PR Waste Holdings, LLC (100%);",89877,HH
2014,PREPA Yabucoa Power Block,1005470,PR 03 KM 86.5,18.146429,-65.832284,Humacao,HUMACAO,PR,792,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",0,
2014,"AMGEN MANUFACTURING, LIMITED",1005072,RD 31 KM 24.6,18.235793,-65.904429,JUNCOS,JUNCOS,PR,777,AMGEN INC (100%);,28997,C
2014,Mayaguez Landfill,1007578,"Road #108, KM 3.1, Bo. Sabaneta, Sector Cuba",18.226142,-67.139385,Mayaguez,MAYAGUEZ,PR,680,Municipality of Mayaguez (100%);,100301,HH
2014,PREPA Mayaguez Turbine Power Block,1005541,,18.2191,-67.1599,MAYAGUEZ,Mayaguez,PR,680,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",83096,C
2014,ECOELECTRICA LP,1005453,ROAD 337 KM 3.7,17.979,-66.7556,PENUELAS,PENUELAS,PR,624,"ECOELECTRICA, LP (100%);",1549652,"C,W"
2014,"CEMEX de Puerto Rico, Inc.",1007033,"State Road 123, kilometer 8.0",18.02305,-66.63888,Ponce,PONCE,PR,733,"CEMEX de Puerto Rico, Inc. (100%);",395899,"C,H,S"
2014,Ponce Landfill,1004774,,18.100065,-66.62008,PONCE,Ponce,PR,731,Municipality of Ponce (100%);,75220,HH
2014,Salinas Landfill,1006228,"BO AGUIRRE, RD #3 HECTOMETRO 7",17.977466,-66.297946,SALINAS,SALINAS,PR,751,Municipality of Salinas (100%);,97114,HH
2014,PREPA Electrical Transmission and Distribution Equiment,1010191,Ponce de Leon Avenue Box 364267,18.466224,-66.1057244,San Juan,,PR,936,PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%);,34307,DD
2014,PREPA San Juan Steam Power Plant,1003649,,18.4275,-66.1052,SAN JUAN,San Juan,PR,936,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",1977630,C
2014,San Juan Landfill,1007139,,18.4358,-66.0816,San Juan,,PR,907,Municipality of San Juan (100%);,95758,HH
2014,Toa Alta Landfill,1007194,"Carr. PR-165, Km 8.2, Bo. Contomo",18.375033,-66.260097,Toa Alta,TOA ALTA,PR,953,Municipality of Toa Alta (100%);,0,
2014,PREPA Palo Seco Steam Power Plant,1003650,PR-165 KM 30.8,18.4551,-66.1489,Toa Baja,TOA BAJA,PR,949,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",1043840,C
2014,Toa Baja Landfill,1005166,"Carr. PR-866, Bo. Candelaria, Km. 1.5",18.396649,-66.249299,Toa Baja,TOA BAJA,PR,961,Municipality of Toa Baja (100%);,144679,"C,HH"
2014,PREPA Vega Baja Turbine Power Block,1005469,Calle Betances Final 51,18.445975,-66.391282,Vega Baja,VEGA BAJA,PR,964,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",0,
2014,Yauco Landfill,1011713,PR-335 int. km 3.8 Sector La Joya,18.0655998,-66.8439324,Yauco,,PR,698,Municipality of Yauco (100%);,73685,"C,HH"
2014,Ocean State Power,1001258,1575 SHERMAN FARM ROAD,42.0099,-71.6701,HARRISVILLE,Providence,RI,2830,TransCanada Pipeline USA Ltd. (100%);,270134,D
2014,Ocean State Power II,1001271,1575 SHERMAN FARM ROAD,42.0099,-71.6701,HARRISVILLE,Providence,RI,2830,TransCanada Pipeline USA Ltd (100%);,267435,D
2014,"Entergy Rhode Island State Energy, LP",1001315,24 SHUN PIKE,41.8017,-71.5186,JOHNSTON,Providence,RI,2919,Entergy Corporation (100%);,640191,D
2014,RHODE ISLAND Resource Recovery Corporation,1006283,65 SHUN PIKE,41.80833,-71.53471,JOHNSTON,PROVIDENCE,RI,2919,Rhode Island Resource Recovery Corporation (100%);,102639,"C,HH"
2014,U.S. NAVY NAVAL STATION NEWPORT,1001724,1 SIMONPIETRI DRIVE,41.506667,-71.330556,NEWPORT,NEWPORT,RI,2841,US GOVERNMENT (%);,14369,C
2014,"TORAY PLASTICS (AMERICA), INC.",1000338,50 BELVER AVENUE,41.592096,-71.427317,NORTH KINGSTOWN,WASHINGTON,RI,2852,TORAY HOLDING (USA) INC (100%);,72409,C
2014,Burrillville,1000206,54 Algonquin Lane,41.9682,-71.7555,Pascoag,PROVIDENCE,RI,2859,"Algonquin Gas Transmission, LLC (100%);",44797,"C,W"
2014,"Pawtucket Power Associates, LP",1001266,181 CONCORD ST,41.861,-71.407,PAWTUCKET,Providence,RI,2860,"Maxim Power (USA), Inc  [Registered Agent: The Corporation Trust of Nevada] (100%);",2697,"C,D"
2014,BROWN UNIVERSITY MAIN CAMPUS,1001811,164 ANGELL STREET,41.832193,-71.397914,PROVIDENCE,PROVIDENCE,RI,2912,BROWN UNIVERSITY (100%);,27352,C
2014,Manchester Street,1000905,40 POINT ST,41.8167,-71.4042,PROVIDENCE,Providence,RI,2903,DOMINION RESOURCES INC (100%);,757432,"C,D"
2014,R I HOSPITAL,1005587,593 EDDY ST.,41.81167,-71.40709,PROVIDENCE,PROVIDENCE,RI,2903,LIFESPAN (100%);,45949,C
2014,THE NARRAGANSETT ELECTRIC COMPANY,1002604,280 Melrose Street,41.816013,-71.404427,Providence,PROVIDENCE,RI,2907,NATIONAL GRID USA (100%);,166207,"NN,W"
2014,Tiverton Power,1001301,304 PROGRESS RD,41.6417,-71.17,TIVERTON,Newport,RI,2878,Emera US Holdings Inc. (100%);,577462,D
2014,AGY LLC,1004374,2556 WAGENER RD.,33.5441,-81.66421,AIKEN,AIKEN COUNTY,SC,29801,AGY HOLDING CO (100%);,8486,"C,N"
2014,Owens Corning,1010899,2648 Wagener Road,33.54688,-81.66448,Aiken,AIKEN COUNTY,SC,29801,"OWENS CORNING, INC (100%);",25624,C
2014,SAVANNAH RIVER NUCLEAR SOLUTIONS LLC - SAVANNAH RIVER SITE,1007270,,33.34383,-81.74118,AIKEN,Aiken,SC,29808,"Savannah River Nuclear Solutions, LLC (100%);",13849,C
2014,COLLUMS LUMBER MILL INCORPORATED,1007719,1723 BARNWELL ROAD,33.020614,-81.313424,ALLENDALE,ALLENDALE,SC,29810,Collums Lumber Mill Incorporated (100%);,2739,C
2014,First Quality Tissue SE,1010743,441 Masters Blvd,34.4538,-82.68699,Anderson,ANDERSON COUNTY,SC,29626,"FIRST QUALITY TISSUE, LLC (100%);",99269,C
2014,Horsehead Corp. - Barnwell,1005814,941 Technology Drive,33.248394,-81.484959,Barnwell,BARNWELL,SC,29812,HORSEHEAD HOLDING CORP (100%);,111535,"C,GG"
2014,KIMBERLY CLARK CORPORATION,1002011,246 OLD JACKSON HIGHWAY,33.416151,-81.896431,BEECH ISLAND,AIKEN,SC,29842,Kimberly-Clark Corporation (100%);,134258,C
2014,Urquhart,1000910,100 KEITH MULLIS DRIVE,33.435,-81.9111,BEECH ISLAND,Aiken,SC,29842,SCANA CORP (100%);,828439,"C,D"
2014,Anderson Regional Landfill,1002813,203 Landfill Road,34.5725,-82.46064,Belton,ANDERSON COUNTY,SC,29627,Waste Connections Inc. (100%);,118272,HH
2014,FLAKEBOARD BENNETTSVILLE MDF,1008752,579 WILLAMETTE ROAD,34.595452,-79.776449,BENNETTSVILLE,MARLBORO,SC,29512,FLAKEBOARD AMERICA LTD (100%);,22142,C
2014,FLAKEBOARD CAROLINA PARTICLEBOARD,1004877,582 WILLAMETTE RD,34.599747,-79.766787,BENNETTSVILLE,MARLBORO,SC,29512,FLAKEBOARD AMERICA LTD (100%);,47729,C
2014,Marlboro Paper Mill,1000324,585 Willamette Rd,34.605,-79.785,Bennettsville,Marlboro,SC,29512,Domtar Corporation (100%);,83148,"AA,C"
2014,LEE COUNTY LANDFILL,1002557,1431 SUMTER HIGHWAY,34.189266,-80.284977,BISHOPVILLE,LEE,SC,29010,"REPUBLIC SERVICES, INC (100%);",107832,HH
2014,CGT Grover Compressor Station,1011373,290 Lookout Tower Road,35.142002,-81.436332,Blacksburg,CHEROKEE,SC,29702,DOMINION RESOURCES INC (100%);,29544,"C,W"
2014,MILLIKEN & CO MAGNOLIA PLT,1004950,157 NEW MILLIKEN RD,35.120688,-81.555726,BLACKSBURG,CHEROKEE,SC,29702,MILLIKEN & CO (100%);,144603,C
2014,Mill Creek Combustion Turbine Sta,1000163,317 ELM ROAD,35.1597,-81.4306,BLACKSBURG,Cherokee,SC,29702,DUKE ENERGY CORP (100%);,23178,D
2014,CARLISLE FINISHING CO LLC,1003947,3863 HWY 72 (Carlisle Chester Hwy),34.604444,-81.418611,CARLISLE,UNION,SC,29031,INTERNATIONAL TEXTILE GROUP (100%);,32484,C
2014,Resolute FP US Inc. - Catawba Operations,1000348,5300 CURETON FERRY ROAD,34.8456,-80.8942,CATAWBA,York,SC,29704,Resolute Forest Products (100%);,197432,"AA,C,TT"
2014,CMC Steel SC,1005346,310 New State Road,33.963256,-81.049798,Cayce,LEXINGTON,SC,29033,COMMERCIAL METALS CO (100%);,90699,"C,Q"
2014,SCE&G Electric Power Delivery,1009695,220 Operations Way,33.956548,-81.047512,Cayce,LEXINGTON,SC,29033,SCANA CORP (100%);,7606,DD
2014,SCE&G Gas Operations,1004654,220 Operations Way,33.956548,-81.047512,Cayce,LEXINGTON,SC,29033,SCANA CORP (100%);,39618,"NN,W"
2014,CHARLESTON COUNTY LANDFILL,1004099,1344 BEES FERRY ROAD,32.811218,-80.107048,CHARLESTON,CHARLESTON,SC,29414,Charleston County Government (100%);,114830,HH
2014,KapStone Charleston Kraft LLC,1000426,5600 VIRGINIA AVE,32.8994,-79.9694,CHARLESTON,Charleston,SC,29423,KAPSTONE PAPER & PACKAGING CORP (100%);,741217,"AA,C,TT"
2014,Hagood,1000973,2200 HAGOOD ROAD,32.8265,-79.9634,CHARLESTON HEIGHTS,Charleston,SC,29405,SCANA CORP (100%);,21970,"C,D"
2014,"PPG INDUSTRIES FIBER GLASS PRODUCTS, INC.",1000622,1497 LANCASTER HIGHWAY,34.7288,-81.1373,CHESTER,CHESTER,SC,29706,PPG INDUSTRIES INC (100%);,23689,"C,N"
2014,CLEMSON UNIVERSITY,1005307,"120 UNIVERSITY FAC, KLUGH AVENUE, BOX 345909",34.67857,-82.83993,CLEMSON,PICKENS,SC,29634,STATE OF SOUTH CAROLINA (100%);,26201,C
2014,McMeekin,1000909,6055 BUSH RIVER ROAD,34.0533,-81.2178,COLUMBIA,Lexington,SC,29212,SCANA CORP (100%);,1117435,D
2014,SHAW INDUSTRIES GROUP INC. P LANT 8S,1007876,4401 SAINT ANDREWS ROAD,34.047217,-81.151326,COLUMBIA,RICHLAND,SC,29210,BERKSHIRE HATHAWAY (100%);,30201,C
2014,University of South Carolina,1007355,306 Benson School,33.996305,-81.027157,Columbia,RICHLAND,SC,29208,University of South Carolina (100%);,38561,C
2014,Dolphus M Grainger,1000913,1605 MARINA ROAD,33.8253,-79.0528,CONWAY,Horry,SC,29526,Santee Cooper (100%);,0,
2014,HORRY COUNTY SOLID WASTE AUTHORITY INCORPORATED,1003394,1886 HIGHWAY 90,33.820322,-78.969288,CONWAY,HORRY COUNTY,SC,29526,Horry County Solid Waste Authority (100%);,99991,"C,HH"
2014,Cope Station,1001092,405 TEAMWORK ROAD,33.3642,-81.03,COPE,Orangeburg,SC,29038,SCANA CORP (100%);,2425420,"C,D"
2014,KapStone Kraft Paper Corporation,1010759,139 Price Farm Road,35.019663,-81.782581,Cowpens,SPARTANBURG,SC,29330,KAPSTONE PAPER & PACKAGING CORP (100%);,58836,C
2014,NUCOR STEEL DARLINGTON,1007946,300 STEEL MILL RD,34.375958,-79.896878,DARLINGTON,DARLINGTON,SC,29540,Nucor Corporation (100%);,186892,"C,Q"
2014,OAKRIDGE LANDFILL INCORPORATED,1007582,2183 HIGHWAY 78,33.13438,-80.36074,DORCHESTER,DORCHESTER COUNTY,SC,29437,WASTE MANAGEMENT INC (100%);,75185,HH
2014,International Paper-Eastover Mill,1006262,4001 MCCORDS FERRY RD,33.8872,-80.6397,EASTOVER,Richland,SC,29044,INTERNATIONAL PAPER CO (100%);,398752,"AA,C,TT"
2014,NORTHEAST SANITARY LANDFILL,1002558,1581 WESTVACO RD,34.013591,-80.683432,EASTOVER,RICHLAND,SC,29044,"REPUBLIC SERVICES, INC (100%);",39249,HH
2014,Wateree,1000911,142 WATEREE STATION ROAD,33.8264,-80.6218,EASTOVER,Richland,SC,29044,SCANA CORP (100%);,3565839,"C,D"
2014,RICHLAND COUNTY LANDFILL,1007706,1047 HIGHWAY CHURCH ROAD,34.105278,-80.779444,ELGIN,KERSHAW,SC,29045,WASTE MANAGEMENT INC (100%);,143529,"C,HH"
2014,UNION COUNTY REGIONAL MSW LANDFILL,1004485,898 WILDCAT RD,34.6128,-81.8209,ENOREE,SPARTANBURG,SC,29335,"REPUBLIC SERVICES, INC (100%);",245146,HH
2014,Johnson Controls Battery Group Inc. - Florence Recycling Center,1011102,1800 Paper Mill Road,34.157461,-79.571356,Florence,FLORENCE,SC,29506,"Johnson Controls Battery Group, Inc. (100%);",49359,"C,R"
2014,MCLEOD MEDICAL CENTR,1005494,555 E CHEVES ST,34.195564,-79.759678,FLORENCE,FLORENCE,SC,29501,MCLEOD HEALTH (100%);,0,
2014,"Rock-Tenn CP, LLC - Florence Mill",1000319,7320 PAPER MILL ROAD,34.1519,-79.5587,FLORENCE,Florence,SC,29501,Rock-Tenn Company (100%);,210421,"AA,C,TT"
2014,U.S. ARMY TRAINING CENTER (ATC) & FORT JACKSON RANGES,1008024,BUILDING 2563 ESSAYONS WAY,33.998843,-80.946463,FORT JACKSON,RICHLAND,SC,29207,United States Department of Defense (100%);,54836,"C,HH"
2014,Broad River Energy Center,1001343,1124 VICTORY TRAIL ROAD,35.0786,-81.575,GAFFNEY,Cherokee,SC,29340,"Broad River Power, LLC (100%);",227391,"C,D"
2014,Cherokee County Cogen,1007184,132 PEOPLES CREEK RD,35.0727,-81.613,GAFFNEY,Cherokee,SC,29340,"Cherokee County Cogeneration Partners, LLC (100%);",153062,D
2014,Columbia Energy Center (SC),1006999,100 CALPINE WAY,33.8692,-81.0183,GASTON,Calhoun,SC,29053,"LS Power Development, LLC (100%);",338359,"C,D"
2014,DAK AMERICAS LLC COLUMBIA SITE,1009221,570 K AVENUE,33.866387,-81.012712,GASTON,LEXINGTON,SC,29053,DAK AMERICAS LLC (100%);,90649,C
2014,EASTMAN CHEMICAL CO SC OPERATIONS,1001957,500 K AVE,33.863889,-81.002778,GASTON,LEXINGTON,SC,29053,EASTMAN CHEMICAL CO (100%);,1151,C
2014,ArcelorMittal Georgetown,1001699,420 South Hazard Street,33.36813,-79.29556,Georgetown,GEORGETOWN COUNTY,SC,29440,ArcelorMittal USA LLC (100%);,32826,"C,Q"
2014,Georgetown County Landfill,1003528,201 Landfill Road,33.45326,-79.31388,Georgetown,GEORGETOWN,SC,29440,"Georgetown County, South Carolina (100%);",33341,HH
2014,Georgetown Facility,1004585,2007 Pennyroyal Road,33.336748,-79.348234,Georgetown,GEORGETOWN,SC,29440,Eagle Materials Inc. (100%);,55875,C
2014,International Paper - Georgetown Mill,1007912,700 S. KAMINSKI ST.,33.364166,-79.303279,GEORGETOWN,GEORGETOWN,SC,29440,INTERNATIONAL PAPER CO (100%);,335637,"AA,C,TT"
2014,Winyah,1008028,661 STEAM PLANT DRIVE,33.3303,-79.3611,GEORGETOWN,Georgetown,SC,29440,Santee Cooper (100%);,5202178,D
2014,ALUMAX OF SC INCORPORATED,1002112,3575 HIGHWAY 52,33.051743,-80.054289,GOOSE CREEK,BERKELEY,SC,29445,Alcoa Inc (50.333%);Century Aluminum Company (49.667%);,488453,"C,F"
2014,"Cooper River Partners, LLC",1007442,1588 Bushy Park Road,32.986764,-79.932948,Goose Creek,BERKELEY,SC,29445,"COOPER RIVER PARTNERS, LLC (100%);",44761,C
2014,Williams,1000912,2242 BUSHY PARK ROAD,33.0163,-79.9285,GOOSE CREEK,Berkeley,SC,29445,SCANA CORP (100%);,3182447,"C,D,W"
2014,JW Aluminum,1003494,435 Old Mount Holly Road,32.703869,-80.031136,Gossecreek,CHARLESTON,SC,29455,"Wellspring Capital Management, LLC (100%);",58925,C
2014,Bridgestone Americas Tire Operations,1011682,1 Bridgestone Parkway,33.62022,-81.84952,Graniteville,AIKEN,SC,29829,BRIDGESTONE AMERICAS HOLDING INC (100%);,32334,C
2014,Blackberry Valley Landfill,1004232,409 Blackberry Valley Road,34.91718,-82.48526,Greenville,GREENVILLE COUNTY,SC,29611,COUNTY OF GREENVILLE (100%);,11995,HH
2014,City of Greenville Closed Landfill,1004423,684 Mauldin Road,34.80839,-82.334338,Greenville,GREENVILLE,SC,29607,"City of Greenville, S.C. (100%);",39731,HH
2014,"GE (Greenville) Gas Turbines, LLC",1009442,300 Garlington Rd,34.83239,-82.29203,Greenville,GREENVILLE COUNTY,SC,29615,GENERAL ELECTRIC CO (GE CO) (100%);,44635,C
2014,Michelin North America,1004226,1401 Antioch Church Road,34.72937,-82.37009,Greenville,GREENVILLE COUNTY,SC,29602,"MICHELIN NORTH AMERICA, INC (100%);",28052,C
2014,ASCEND PERFORMANCE MATERIALS LLC,1003975,1515 HWY 246 S,34.23212,-82.0522,GREENWOOD,GREENWOOD COUNTY,SC,29646,Ascend Performance Materials LLC (100%);,46216,C
2014,"Fujifilm Manufacturing U.S.A., Inc.",1005342,211 Puckett Ferry Road,34.24211,-82.06612,Greenwood,GREENWOOD COUNTY,SC,29649,FUJIFILM HOLDINGS AMERICA CORP (100%);,30234,C
2014,Greenwood County Landfills,1003039,1115 Siloam Church Road,34.762092,-83.025396,Greenwood,OCONEE,SC,29696,Greenwood County (100%);,52668,HH
2014,BMW MANUFACTURING CORPORATION,1005880,1400 HIGHWAY 101 SOUTH,34.904943,-82.178888,GREER,GREENVILLE,SC,29651,BMW (US) Holding Corp (100%);,42094,C
2014,ENOREE LANDFILL,1004074,1311 ANDERSON RIDGE RD,34.807015,-82.192094,GREER,GREENVILLE,SC,29651,COUNTY OF GREENVILLE (100%);,90816,"C,HH"
2014,"MITSUBISHI POLYESTER FILM, INC",1004315,2001 HOOD ROAD,34.923436,-82.260666,GREER,GREENVILLE,SC,29652,MITSUBISHI POLYESTER FILM INC (100%);,42325,C
2014,Jasper County Generating Facility,1000277,10719 PURRYSBURG ROAD,32.3592,-81.1236,HARDEEVILLE,Jasper,SC,29927,SCANA CORP (100%);,1647659,D
2014,Argos Cement LLC - Harleyville Plant,1002750,463 JUDGE STREET,33.226205,-80.452832,HARLEYVILLE,DORCHESTER,SC,29448,Argos USA (100%);,609277,"C,H"
2014,GIANT CEMENT COMPANY,1003770,654 JUDGE STREET,33.242778,-80.442222,HARLEYVILLE,DORCHESTER,SC,29448,"GIANT CEMENT HOLDING, INC (100%);",396804,"C,H"
2014,H B Robinson / Darlington Electric Power Plant,1000906,3581 WEST ENTRANCE ROAD,34.4017,-80.1589,HARTSVILLE,Darlington,SC,29550,DUKE ENERGY CORP (100%);,105359,"C,D"
2014,Sonoco Products Co.,1000353,N. Second Street,34.387,-80.0663,Hartsville,Darlington,SC,29550,Sonoco  (100%);,87188,"AA,C,II,TT"
2014,HOLCIM (US) INC.,1006815,200 SAFETY ST (HWY 453),33.27738,-80.430135,HOLLY HILL,ORANGEBURG,SC,29059,"Holcim (US), Inc. (100%);",1318744,"C,H"
2014,TWIN CHIMNEYS LANDFILL,1004041,11075 AUGUSTA RD (HWY 25S),34.5388,-82.3111,HONEA PATH,ANDERSON,SC,29654,COUNTY OF GREENVILLE (100%);,197896,HH
2014,NUCOR STEEL - BERKELEY,1002266,1455 HAGAN AVENUE,33.006008,-79.882331,HUGER,BERKELEY,SC,29450,Nucor Corporation (100%);,594839,"C,Q"
2014,John S. Rainey Generating Station,1001158,2900 OPRY HOUSE ROAD,34.3477,-82.776,IVA,Anderson,SC,29655,Santee Cooper (100%);,1527490,D
2014,THREE RIVERS REGIONAL MSW LANDFILL,1006351,9900 ATOMIC RD ,33.258457,-81.734433,JACKSON,AIKEN,SC,29831,Three Rivers Solid Waste Authority (100%);,48369,HH
2014,Joint Base Charleston - Weapons,1000878,"210 W Stewart Ave, Bldg 721",32.907727,-80.0525,Joint Base Charleston,CHARLESTON,SC,29404,US GOVERNMENT (%);,19038,C
2014,DSM Nutritional Products,1009539,1416 N Williamsburg Co Hwy,33.730841,-79.805202,Kingstree,WILLIAMSBURG,SC,29556,"DSM Nutritional Products, LLC. (100%);",23983,"C,TT"
2014,NAN YA PLASTICS CORPORATION AMERICA SOUTH CAROLINA PLANT,1005930,140 BEULAH RD.,33.834271,-79.763919,LAKE CITY,FLORENCE,SC,29560,NAN YA PLASTICS CORP AMERICA (100%);,165535,C
2014,Michelin NA Lexington,1005443,2420 Two Notch Road,33.93793,-81.28554,Lexington,LEXINGTON COUNTY,SC,29072,"Michelin North America, Inc. (100%);",58597,C
2014,INVISTA S.a.r.l. Camden Plant,1000276,643 HIGHWAY 1 SOUTH,34.2337,-80.658,LUGOFF,Kershaw,SC,29078,KOCH INDUSTRIES INC (100%);,197418,C
2014,BERKELEY COUNTY LANDFILL,1003478,555 OAKLEY ROAD,33.1316,-80.0422,MONCKS CORNER,BERKELEY COUNTY,SC,29461,Berkeley County Water and Sanitation (100%);,32745,HH
