REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ponds,unlined,landfill,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2014,Westwood Generation LLC,1001249,490 West Main Street,40.6191,-76.45,TREMONT,Schuylkill,PA,,,,17981,WESTWOOD GENERATION LLC (100%);,377014,"C,D"
2014,Wheelabrator Frackville Energy,1006714,475 MOREA RD,40.7817,-76.1781,FRACKVILLE,Schuylkill,PA,,,,17931,WASTE MANAGEMENT INC (100%);,562329,D
2014,York Energy Center,1000071,1055 Pikes Peak Road,39.738,-76.3072,Delta,York,PA,,,,17314,CALPINE CORP (100%);,1089937,D
2014,York Plant Holding LLC,1010680,651 Memory Lane,39.980729,-76.682644,York,YORK,PA,,,,17402,York Plant Holding LLC (100%);,6516,C
2014,AES - PUERTO RICO COGENERATION PLANT,1005310,"KM 142, RTE. #3 BO. JOBOS",17.9451,-66.1503,GUAYAMA,GUAYAMA,PR,,,,785,AES CORP (100%);,3732438,C
2014,ECOELECTRICA LP,1005453,ROAD 337 KM 3.7,17.979,-66.7556,PENUELAS,PENUELAS,PR,,,,624,"ECOELECTRICA, LP (100%);",1549562,"C,W"
2014,PR ELEC POWER AUTH SOUTH COAST STATION,1007452,PR-127 KM. 15.7,18.0001,-66.7536,GUAYANILLA,GUAYANILLA,PR,,,,656,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",2733182,C
2014,PREPA AGUIRRE POWER GENERATION COMPLEX,1005504,PR-03 KM 152.7 BO. MONTESORRIA AGUIRRE,17.9493,-66.2317,AGUIRRE,SALINAS,PR,,,,704,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",3412780,C
2014,PREPA Cambalache Combustion Turbine Plant,1005539,"PR-681, KM 0.5",18.4711,-66.6994,ARECIBO,ARECIBO,PR,,,,612,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",102962,C
2014,PREPA Daguao Turbine Power Block,1003651,PR-03 KM 58.3,18.241,-65.6591,CEIBA,CEIBA,PR,,,,735,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",0,
2014,PREPA Jobos Turbine Power Block,1005540,PR-03 KM 142.2 BARRIO JOBOS,17.96102,-66.14016,GUAYAMA,GUAYAMA,PR,,,,784,PUERTO RICO ELECTRIC POWER AUTHORITY POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%);,0,
2014,PREPA Mayaguez Turbine Power Block,1005541,,18.2191,-67.1599,MAYAGUEZ,Mayaguez,PR,,,,680,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",83096,C
2014,PREPA Palo Seco Steam Power Plant,1003650,PR-165 KM 30.8,18.4551,-66.1489,Toa Baja,TOA BAJA,PR,,,,949,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",1043840,C
2014,PREPA San Juan Steam Power Plant,1003649,,18.4275,-66.1052,SAN JUAN,San Juan,PR,,,,936,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",1977630,C
2014,PREPA Vega Baja Turbine Power Block,1005469,Calle Betances Final 51,18.445975,-66.391282,Vega Baja,VEGA BAJA,PR,,,,964,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",0,
2014,PREPA Yabucoa Power Block,1005470,PR 03 KM 86.5,18.146429,-65.832284,Humacao,HUMACAO,PR,,,,792,"PUERTO RICO ELECTRIC POWER AUTHORITY, COMMONWEALTH OF PUERTO RICO (100%);",0,
2014,"Entergy Rhode Island State Energy, LP",1001315,24 SHUN PIKE,41.8017,-71.5186,JOHNSTON,Providence,RI,,,,2919,Entergy Corporation (100%);,640191,D
2014,Manchester Street,1000905,40 POINT ST,41.8167,-71.4042,PROVIDENCE,Providence,RI,,,,2903,DOMINION RESOURCES INC (100%);,757432,"C,D"
2014,Ocean State Power,1001258,1575 SHERMAN FARM ROAD,42.0099,-71.6701,HARRISVILLE,Providence,RI,,,,2830,TransCanada Pipeline USA Ltd. (100%);,270134,D
2014,Ocean State Power II,1001271,1575 SHERMAN FARM ROAD,42.0099,-71.6701,HARRISVILLE,Providence,RI,,,,2830,TransCanada Pipeline USA Ltd (100%);,267435,D
2014,"Pawtucket Power Associates, LP",1001266,181 CONCORD ST,41.861,-71.407,PAWTUCKET,Providence,RI,,,,2860,"Maxim Power (USA), Inc  [Registered Agent: The Corporation Trust of Nevada] (100%);",2697,"C,D"
2014,Tiverton Power,1001301,304 PROGRESS RD,41.6417,-71.17,TIVERTON,Newport,RI,,,,2878,Emera US Holdings Inc. (100%);,577462,D
2014,Broad River Energy Center,1001343,1124 VICTORY TRAIL ROAD,35.0786,-81.575,GAFFNEY,Cherokee,SC,,,,29340,"Broad River Power, LLC (100%);",227391,"C,D"
2014,COUNCIL ENERGY INC,1004346,679 CANNON BRIDGE RD,33.47031,-80.8838,ORANGEBURG,ORANGEBURG COUNTY,SC,,,,29115,"Council Energy, Inc. (100%);",817,C
2014,Canadys Steam,1000972,13139 AUGUSTA HWY,33.0647,-80.6228,WALTERBORO,Colleton,SC,,,,29433,SCANA CORP (100%);,0,"C,D"
2014,Cherokee County Cogen,1007184,132 PEOPLES CREEK RD,35.0727,-81.613,GAFFNEY,Cherokee,SC,,,,29340,"Cherokee County Cogeneration Partners, LLC (100%);",153062,D
2014,Columbia Energy Center (SC),1006999,100 CALPINE WAY,33.8692,-81.0183,GASTON,Calhoun,SC,,,,29053,"LS Power Development, LLC (100%);",338359,"C,D"
2014,"Cooper River Partners, LLC",1007442,1588 Bushy Park Road,32.986764,-79.932948,Goose Creek,BERKELEY,SC,,,,29445,"COOPER RIVER PARTNERS, LLC (100%);",44761,C
2014,Cope,1001092,405 TEAMWORK ROAD,33.3642,-81.03,COPE,Orangeburg,SC,,,,29038,SCANA CORP (100%);,2425420,"C,D"
2014,Cross,1001427,553 CROSS STATION ROAD,33.3692,-80.1119,PINEVILLE,Berkeley,SC,,,,29468,Santee Cooper (100%);,11677584,D
2014,Dolphus M Grainger,1000913,1605 MARINA ROAD,33.8253,-79.0528,CONWAY,Horry,SC,,,,29526,Santee Cooper (100%);,0,
2014,H B Robinson / Darlington Electric Power Plant,1000906,3581 WEST ENTRANCE ROAD,34.4017,-80.1589,HARTSVILLE,Darlington,SC,,,,29550,DUKE ENERGY CORP (100%);,105359,"C,D"
2014,Hagood,1000973,2200 HAGOOD ROAD,32.8265,-79.9634,CHARLESTON HEIGHTS,Charleston,SC,,,,29405,SCANA CORP (100%);,21970,"C,D"
2014,Jasper County Generating Facility,1000277,10719 PURRYSBURG ROAD,32.3592,-81.1236,HARDEEVILLE,Jasper,SC,,,,29927,SCANA CORP (100%);,1647659,D
2014,Jefferies,1000914,463 POWERHOUSE ROAD,33.2422,-79.9875,MONCKS CORNER,Berkeley,SC,,,,29461,Santee Cooper (100%);,0,D
2014,John S. Rainey Generating Station,1001158,2900 OPRY HOUSE ROAD,34.3477,-82.776,IVA,Anderson,SC,,,,29655,Santee Cooper (100%);,1527490,D
2014,McMeekin,1000909,6055 BUSH RIVER ROAD,34.0533,-81.2178,COLUMBIA,Lexington,SC,,,,29212,SCANA CORP (100%);,1117435,D
2014,Mill Creek Combustion Turbine Sta,1000163,317 ELM ROAD,35.1597,-81.4306,BLACKSBURG,Cherokee,SC,,,,29702,DUKE ENERGY CORP (100%);,23178,D
2014,University of South Carolina,1007355,306 Benson School,33.996305,-81.027157,Columbia,RICHLAND,SC,,,,29208,University of South Carolina (100%);,38561,C
2014,Urquhart,1000910,100 KEITH MULLIS DRIVE,33.435,-81.9111,BEECH ISLAND,Aiken,SC,,,,29842,SCANA CORP (100%);,828439,"C,D"
2014,W S Lee,1000908,LEE STEAM PLANT RD,34.6022,-82.435,WILLIAMSTON,Anderson,SC,,,,29697,DUKE ENERGY CORP (100%);,339469,"C,D"
2014,Wateree,1000911,142 WATEREE STATION ROAD,33.8264,-80.6218,EASTOVER,Richland,SC,,,,29044,SCANA CORP (100%);,3565839,"C,D"
2014,Williams,1000912,2242 BUSHY PARK ROAD,33.0163,-79.9285,GOOSE CREEK,Berkeley,SC,,,,29445,SCANA CORP (100%);,3182435,"C,D,W"
2014,Winyah,1008028,661 STEAM PLANT DRIVE,33.3303,-79.3611,GEORGETOWN,Georgetown,SC,,,,29440,Santee Cooper (100%);,5202178,D
2014,Aberdeen Generating Station,1010630,421 30th Ave SW,45.4287,-98.4932,Aberdeen,BROWN,SD,,,,57401,NORTHWESTERN ENERGY CORP (100%);,3133,"C,D"
2014,Angus Anson,1001097,7100 EAST RICE ST,43.6033,-96.6369,SIOUX FALLS,Minnehaha,SD,,,,57101,XCEL ENERGY INC (100%);,20677,"C,D"
2014,BLACK HILLS CORPORATION - BEN FRENCH POWER PLANT,1006217,409 DEADWOOD AVENUE,44.0874,-103.2627,RAPID CITY,PENNINGTON,SD,,,,57702,BLACK HILLS CORP (100%);,9255,C
2014,Big Stone,1001027,48450 144TH ST,45.3047,-96.5103,BIG STONE CITY,Grant,SD,,,,57216,OTTER TAIL CORP (53.9%);MDU RESOURCES GROUP INC (22.7%);NorthWestern Corporation DBA Northwestern Energy (23.4%);,2882469,"C,D"
2014,Deer Creek Station,1005589,2615 484th Ave.,44.3961,-96.5333,Elkton,Brookings,SD,,,,57026,BASIN ELECTRIC (100%);,159764,D
2014,Groton Generating Station,1000451,HWY 37,45.3718,-98.1032,GROTON,Brown,SD,,,,57445,Basin Electric Power Cooperative (100%);,28319,D
2014,Huron,1007306,HWY 14,44.3696,-98.17,HURON,Beadle,SD,,,,57350,NORTHWESTERN ENERGY CORP (100%);,443,"C,D"
2014,Lange,1000049,2900 LANGE ROAD,44.1212,-103.2608,RAPID CITY,Pennington,SD,,,,57702,BLACK HILLS CORP (100%);,2187,"C,D"
2014,SPIRIT MOUND,1004189,46071 310th street,42.828611,-96.951389,VERMILLION,CLAY,SD,,,,57069,Basin Electric Power Cooperative (100%);,1534,C
2014,Allen Steam Plant,1000916,2574 PLANT RD,35.0742,-90.1439,MEMPHIS,Shelby,TN,,,,38109,US GOVERNMENT (%);,4208818,"C,D"
2014,Brownsville CT,1000739,948 BEECHGROVE RD,35.5438,-89.198,BROWNSVILLE,Haywood,TN,,,,38012,US GOVERNMENT (%);,94810,"C,D"
2014,Bull Run,1000917,1265 EGDEMOOR RD,36.0211,-84.1567,CLINTON,Anderson,TN,,,,37716,US GOVERNMENT (%);,2929249,"C,D"
2014,Cumberland (TN),1007639,815 CUMBERLAND CITY RD,36.3903,-87.6539,CUMBERLAND CITY,Stewart,TN,,,,37050,US GOVERNMENT (%);,13795995,"C,D"
2014,Gallatin (TN),1007790,1499 STEAM PLANT RD,36.3156,-86.4006,GALLATIN,Sumner,TN,,,,37066,US GOVERNMENT (%);,5985308,"C,D"
2014,Gleason Generating Facility,1007660,1166 JAMES MILL ROAD,36.2454,-88.612,GLEASON,Weakley,TN,,,,38229,US GOVERNMENT (%);,4623,"C,D"
2014,John Sevier,1000918,611 Old Hwy 70 S,36.3767,-82.9639,ROGERSVILLE,Hawkins,TN,,,,37857,US GOVERNMENT (%);,1305106,"C,D"
2014,Johnsonville,1000919,535 Steam Plant Rd,36.0278,-87.9861,NEW JOHNSONVILLE,Humphreys,TN,,,,37134,US GOVERNMENT (%);,3125774,"C,D"
2014,Kingston,1005871,SWAN POND RD,35.8992,-84.5194,KINGSTON,Roane,TN,,,,37763,US GOVERNMENT (%);,5582621,D
2014,Lagoon Creek,1007457,615 ELM TREE RD,35.6578,-89.3964,BROWNSVILLE,Haywood,TN,,,,38012,US GOVERNMENT (%);,952391,"C,D"
2014,Metro Nashville District Energy System,1003542,90 Peabody Street,36.15828,-86.77027,Nashville,DAVIDSON COUNTY,TN,,,,37210,Metro Nashville District Energy System (100%);,31771,C
2014,"AES Deepwater, Inc.",1000281,701 LIGHT COMPANY ROAD,29.7192,-95.2278,PASADENA,Harris,TX,,,,77506,THE AES CORP (100%);,0,D
2014,"AES Western Power, LLC",1008008,901 LIGHT COMAPNY ROAD,29.7239,-95.2258,PASADENA,Harris,TX,,,,77506,The AES Corporation (100%);,0,
2014,Air Products La Porte Facility,1003160,10202 Strang Rd,29.702,-95.071,La Porte,Harris,TX,,,,77571,AIR PRODUCTS & CHEMICALS INC (100%);,1094479,"C,D"
2014,Alex Ty Cooke Generating Station,1000955,3500 E SLATON HWY,33.5211,-101.7906,LUBBOCK,Lubbock,TX,,,,79404,City of Lubbock Texas (100%);,50548,"C,D"
2014,Antelope Station,1006652,1454 CR 315,33.864888,-101.843346,ABERNATHY,HALE,TX,,,,79311,GOLDEN SPREAD ELECTRIC COOPERATIVE (100%);,96765,C
2014,Barney M. Davis,1000997,4301 Waldron Road,27.6067,-97.3119,Corpus Christi,Nueces,TX,,,,78418,Topaz Power Group LLC (100%);,781075,D
2014,Bastrop Clean Energy Center,1007300,125 OLD BASTROP ROAD,30.1458,-97.55,CEDAR CREEK,Bastrop,TX,,,,78612,DIRECT ENERGY LP (0%);Bastrop Energy Partners LP (100%);,1194563,D
2014,Baytown Energy Center,1006983,8605 FM 1405,29.7731,-94.9019,BAYTOWN,Chambers,TX,,,,77523,CALPINE CORP (100%);,1539978,"C,D"
2014,Big Brown,1007500,,31.8206,-96.0561,FAIRFIELD,Freestone,TX,,,,75840,Luminant Generation Company LLC (100%);,7687292,"C,D"
2014,Blackhawk Station,1005822,SPUR 119 N COGEN PLACE,35.6957,-101.36,BORGER,Hutchinson,TX,,,,79007,"Great Point Power, LLC (100%);",1110295,D
2014,Blanchard Refining Company LLC,1005585,2401 5TH AVE S IN TEXAS CITY,29.3775,-94.9328,TEXAS CITY,Galveston,TX,,,,77592,MARATHON PETROLEUM CO LP (100%);,2800326,"C,D,MM,Y"
2014,Bosque County Power Plant,1008020,577 Bosque County Road 3610,31.8594,-97.3586,Laguna Park,Bosque,TX,,,,76644,CALPINE CORP (100%);,1432409,"C,D"
2014,"Brazos Valley Energy, LP",1000798,3440 LOCKWOOD RD,29.4731,-95.6244,THOMPSONS,Fort Bend,TX,,,,77481,CALPINE CORP (100%);,966920,D
2014,Bryan,1000952,601 ATKINS ST,30.6469,-96.3725,BRYAN,Brazos,TX,,,,77801,City  Bryan (100%);,117,C
2014,C E Newman,1000953,525 E AVE B,32.9125,-96.6231,GARLAND,Dallas,TX,,,,75040,Garland Power & Light; City of Garland (100%);,0,
2014,C. R. Wing Cogeneration Plant,1000419,500 REFINERY ROAD,32.2722,-101.4222,BIG SPRING,Howard,TX,,,,79720,BERKSHIRE HATHAWAY (44.93%);Greg Abel (0.4%);Walter Scott Jr. (4.67%);TransAlta Corporation (50%);,115145,D
2014,CCI SIGNAL HILL LLC,1006857,4511 ALLENDALE RD,33.8663,-98.59591,WICHITA FALLS,WICHITA,TX,,,,76310,Castleton Commodities International LLC (100%);,3787,C
2014,Calpine Hidalgo Energy Center,1007233,4005 N SEMINARY RD,26.3389,-98.1708,EDINBURG,Hidalgo,TX,,,,78539,CALPINE CORP (78.5%);Brownsville Public Utilities Board (21.5%);,619077,D
2014,Cedar Bayou,1000929,7705 WEST BAY ROAD,29.7483,-94.9272,BAYTOWN,Chambers,TX,,,,77520,NRG ENERGY INC (100%);,768456,"C,D"
2014,Cedar Bayou 4,1000547,7705 WEST BAY ROAD,29.752,-94.923,ELDON,Chambers,TX,,,,77523,"NRG ENERGY INC (50%);OPTIM ENERGY, LLC (50%);",424581,D
2014,Channel Energy Center,1001408,451 LIGHT COMPANY ROAD,29.7189,-95.2319,PASADENA,Harris,TX,,,,77506,CALPINE CORP (100%);,1539250,"C,D"
2014,Channelview Cogeneration Facility,1007323,8580 Sheldon Road,29.8356,-95.1242,Houston,Harris,TX,,,,77049,"EIF Channelview, LLC (100%);",3180907,D
2014,Clear Lake Cogeneration,1000503,9602 BAYPORT,29.6255,-95.067,PASADENA,Harris,TX,,,,77507,CALPINE CORP (100%);,239966,D
2014,Coleto Creek,1001038,FM 2987 OFF HWY 59,28.7128,-97.2142,FANNIN,Goliad,TX,,,,77960,GDF SUEZ ENERGY NORTH AMERICA INC (100%);,4790999,D
2014,Colorado Bend I,1000483,3821 S SH 60 HWY,29.2878,-96.0683,WHARTON,Wharton,TX,,,,77488,EXELON CORP (100%);,711671,D
2014,Copper Station,1000540,651 HAWKINS BLVD,31.7569,-106.375,EL PASO,El Paso,TX,,,,79915,EL PASO ELECTRIC CO (100%);,36814,C
2014,Corpus Christi Energy Center,1001363,3952 BUDDY LAWRENCE DRIVE,27.8139,-97.4283,CORPUS CHRISTI,Nueces,TX,,,,78407,CALPINE CORP (100%);,1265895,"C,D"
2014,Cottonwood Energy Project,1007303,976 COUNTY ROAD 4213,30.2588,-93.7353,DEWEYVILLE,Newton,TX,,,,77614,NRG ENERGY INC (100%);,2051473,"C,D"
2014,Decker Creek,1006650,8003 DECKER LN,30.3036,-97.6128,AUSTIN,Travis,TX,,,,78724,City of Austin (100%);,232719,"C,D"
2014,Decordova,1007501,4950 POWER PLANT COURT,32.4033,-97.6986,GRANBURY,Hood,TX,,,,76048,Luminant Generation Company LLC (100%);,20257,C
2014,Deer Park Energy Center,1000825,5665 HIGHWAY 225,29.7153,-95.1361,DEER PARK,Harris,TX,,,,77536,CALPINE CORP (100%);,3491174,D
2014,Eastman Chemical - Texas Operations,1007438,300 KODAK BLVD,32.4472,-94.6917,LONGVIEW,Harrison,TX,,,,75602,Eastman Chemical Company (100%);,1022570,"C,D,TT,X"
2014,"Ennis Power Company, LLC",1001370,4001 WEST ENNIS AVE,32.3194,-96.6739,ENNIS,Ellis,TX,,,,75119,GDF SUEZ ENERGY NORTH AMERICA INC (100%);,667260,D
2014,Exxonmobil Beaumont Refinery,1007959,1795 BURT ST,30.0639,-94.0703,BEAUMONT,Jefferson,TX,,,,77701,Exxon Mobil Corporation (100%);,2042561,"C,D,MM,X,Y"
2014,FORNEY POWER PLANT,1006085,13770 W US HIGHWAY 80,32.7563,-96.4916,FORNEY,Kaufman,TX,,,,75126,FPLE FORNEY LLC (100%);,3432363,D
2014,Freestone Power Generation,1001372,1366 FM 488,31.8907,-96.1128,FAIRFIELD,Freestone,TX,,,,75840,Rayburn County Electric Coop (25%);CALPINE CORP (75%);,1612548,"C,D"
2014,Frontera Generation Facility,1001311,320 S GOODWIN RD,26.208,-98.3992,MISSION,Hidalgo,TX,,,,78572,Frontera Generation LP (100%);,1052551,D
2014,Gibbons Creek,1001032,12824 FM244,30.6167,-96.0778,ANDERSON,Grimes,TX,,,,77830,City of Bryan (21.7%);City of Garland (47%);City of Denton  (21.3%);City of Greenville (10%);,2725685,"D,DD"
2014,Graham,1000941,,33.135,-98.6117,Graham,Young,TX,,,,76450,Luminant Generation Company LLC (100%);,127501,D
2014,Greens Bayou,1005671,12070 OLD BEAUMONT HIGHWAY,29.8208,-95.2194,HOUSTON,Harris,TX,,,,77049,NRG ENERGY INC (100%);,71350,"C,D"
2014,Gregory Power Facility,1006927,TX HWY 361 EAST @ SAC,27.8881,-97.2572,GREGORY,San Patricio,TX,,,,78359,NRG ENERGY INC (100%);,1630713,"C,D"
2014,Guadalupe Generating Station,1006040,5740 WEIL ROAD,29.6237,-98.1395,MARION,Guadalupe,TX,,,,78124,CALPINE CORP (100%);,1825776,"C,D"
2014,H W Pirkey Power Plant,1001176,2396 FM RD 3251,32.4607,-94.4852,HALLSVILLE,Harrison,TX,,,,75650,AMERICAN ELECTRIC POWER (85.936%);OKLAHOMA MUNICIPAL POWER AUTHORITY (2.344%);NORTHEAST TEXAS ELECTRIC COOPERATIVE (11.72%);,5066532,D
2014,HAL C WEAVER POWER PLANT,1003645,215 E 24TH,30.2868,-97.73591,AUSTIN,TRAVIS COUNTY,TX,,,,78713,UNIVERSITY OF TEXAS AT AUSTIN (100%);,203756,C
2014,Handley Generating Station,1000942,6604 EAST ROSEDALE ST,32.7278,-97.2186,FORT WORTH,Tarrant,TX,,,,76112,EXELON CORP (100%);,189219,"C,D"
2014,Hardin County Peaking Facility,1000530,7 MI SOUTHEAST OF KOUNTZE,30.3039,-94.2527,KOUNTZE,Hardin,TX,,,,77625,"EAST TEXAS ELECTRIC COOPERATIVE, INC (100%);",102284,"C,D"
2014,Harrington,1001042,8400 N LAKESIDE DR,35.2972,-101.7475,AMARILLO,Potter,TX,,,,79108,XCEL ENERGY INC (100%);,6078091,D
2014,Harrison County Power Project,1000145,12039 SH 43 SOUTH,32.3958,-94.4361,MARSHALL,Harrison,TX,,,,75670,"EAST TEXAS ELECTRIC COOPERATIVE, INC (45%);NORTHEAST TEXAS ELECTRIC COOPERATIVE (55%);",365860,D
2014,Hays Energy Facility,1001335,1601 FRANCIS HARRIS LN,29.7806,-97.9894,SAN MARCOS,Hays,TX,,,,78666,"IPR-GDF SUEZ North America, Inc. (100%);",967539,"C,D"
2014,J K Spruce,1007376,12940 S US Hwy 181,29.3091,-98.3205,SAN ANTONIO,Bexar,TX,,,,78223,CPS ENERGY (100%);,9064537,"C,D"
2014,J Robert Massengale Generating Station,1000395,402 Massengale Drive,33.6039,-101.8408,LUBBOCK,Lubbock,TX,,,,79401,City of Lubbock Texas (100%);,64539,"C,D"
2014,J T Deely,1001039,12940 S US Hwy 181,29.3072,-98.3228,SAN ANTONIO,Bexar,TX,,,,78223,CPS ENERGY (100%);,5932583,D
2014,Jack County Generation Facility,1001375,HENDERSON RANCH RD,33.101,-97.9574,JACKSBORO,Jack,TX,,,,76458,BRAZOS ELECTRIC POWER COOPERATIVE INC (100%);,2397219,"C,D"
2014,Johnson County Generation Facility,1001287,831 SPARKS DR,32.3994,-97.4078,CLEBURNE,Johnson,TX,,,,76033,BRAZOS ELECTRIC POWER COOPERATIVE INC (100%);,319141,D
2014,Jones Station,1000937,E OF LUBBOCK ON FARM RD 3020,33.5239,-101.7392,LUBBOCK,Lubbock,TX,,,,79408,XCEL ENERGY INC (100%);,842563,"C,D"
2014,Knox Lee Power Plant,1000934,306 KNOX LEE,32.3766,-94.6415,LONGVIEW,Gregg,TX,,,,75603,AMERICAN ELECTRIC POWER (100%);,114432,D
2014,LUBBOCK POWER & LIGHT BRANDON STATION,1006602,1408 DRIVE OF CHAMPIONS ST,33.59,-101.87589,LUBBOCK,LUBBOCK,TX,,,,79409,City of Lubbock Texas (100%);,1109,C
2014,Lake Hubbard,1007503,555 BARNES RD,32.8364,-96.5464,SUNNYVALE,Dallas,TX,,,,75182,Luminant Generation Company LLC (100%);,176290,D
2014,Lamar Power (Paris),1001310,3205 FM 137,33.6314,-95.589,PARIS,Lamar,TX,,,,75462,FPLE LAMAR POWER (PARIS) (100%);,2052790,D
2014,Laredo,1006725,7300 CPL Road,27.5667,-99.5083,Laredo,Webb,TX,,,,78041,Topaz Power Group LLC (100%);,76234,D
2014,Leon Creek,1000956,7718 QUINTANA RD,29.3511,-98.5753,SAN ANTONIO,Bexar,TX,,,,78211,CPS ENERGY (100%);,41465,D
2014,Lewis Creek,1000928,11191 LONGSTREET ROAD,30.4364,-95.5215,WILLIS,Montgomery,TX,,,,77318,ENTERGY CORP (100%);,893193,"C,D"
2014,Limestone,1005713,3964 FM 39,31.4219,-96.2525,JEWETT,Limestone,TX,,,,75846,NRG ENERGY INC (100%);,11607933,D
2014,Lone Star Power Plant,1000935,HWY 259 SOUTH,32.9217,-94.7158,LONE STAR,Morris,TX,,,,75668,AMERICAN ELECTRIC POWER (100%);,1238,D
2014,Lost Pines 1,1001340,256 POWER PLANT ROAD,30.1478,-97.27,BASTROP,Bastrop,TX,,,,78602,GenTex Power Corporation (100%);,1287493,D
2014,Magic Valley Generating Station,1001325,3333 N MCCOLL RD,26.3403,-98.19,EDINBURG,Hidalgo,TX,,,,78539,CALPINE CORP (100%);,1415030,D
2014,Martin Lake,1007504,8850 FM 2658 North,32.2597,-94.5703,Tatum,Rusk,TX,,,,75691,Luminant Generation Company LLC (100%);,14844879,"C,D"
2014,Midlothian Energy,1001309,4601 BROOKHOLLOW DRIVE,32.4302,-97.0537,MIDLOTHIAN,Ellis,TX,,,,76065,GDF SUEZ ENERGY NORTH AMERICA INC (100%);,2310041,D
2014,Monticello,1001034,,33.0917,-95.0417,MOUNT PLEASANT,Titus,TX,,,,75455,Luminant Generation Company LLC (100%);,7179836,"C,D"
2014,Moore County Station,1000938,5M SW OF SUNRAY FM RD 119,35.9667,-101.865,SUNRAY,Moore,TX,,,,79170,XCEL ENERGY INC (100%);,0,
2014,Morgan Creek,1007784,3177 HWY 163 SOUTH,32.3358,-100.9158,COLORADO CITY,Mitchell,TX,,,,79512,Luminant Generation Company LLC (100%);,14660,C
2014,Mountain Creek Generating Station,1000926,2233A MT CREEK PKWY,32.7253,-96.9361,DALLAS,Dallas,TX,,,,75211,EXELON CORP (100%);,171958,"C,D"
2014,Mustang Station,1001305,1937 COUNTY ROAD 390,32.9728,-102.7417,DENVER CITY,Yoakum,TX,,,,79323,GOLDEN SPREAD ELECTRIC COOPERATIVE (100%);,950274,D
2014,"Mustang Station Units 4, 5 & 6",1000470,1937 COUNTY ROAD 390,32.9748,-102.7432,DENVER CITY,Yoakum,TX,,,,79323,Golden Spread Electric Cooperative (100%);,78885,D
2014,Nacogdoches Power LLC,1000172,499 County Road 988,31.8326,-94.9006,Cushing,Nacogdoches,TX,,,,75760,Southern Company (100%);,3135,D
2014,New Gulf Power Facility,1001234,206 VAT ROAD #A,29.2639,-95.8997,BOLING,Wharton,TX,,,,77420,GDF SUEZ ENERGY NORTH AMERICA INC (100%);,1703,D
2014,Newman,1006966,4900 STAN ROBERTS ST,31.9858,-106.4322,EL PASO,El Paso,TX,,,,79934,EL PASO ELECTRIC CO (100%);,1458657,"C,D"
2014,Nichols Station,1000939,7201 N LAKESIDE DRIVE,35.2825,-101.7458,AMARILLO,Potter,TX,,,,79108,XCEL ENERGY INC (100%);,320981,"C,D"
2014,North Texas,1005625,602 WEST LAKE DRIVE,32.7783,-97.6956,WEATHERFORD,Parker,TX,,,,76087,BRAZOS ELECTRIC POWER COOPERATIVE INC (100%);,0,
2014,Nueces Bay,1000922,2002 NAVIGATION BOULEVARD,27.8182,-97.4189,CORPUS CHRISTI,Nueces,TX,,,,78402,Topaz Power Group LLC (100%);,653377,D
2014,O W Sommers,1000570,12940 S US Hwy 181,29.3078,-98.3244,SAN ANTONIO,Bexar,TX,,,,78223,CPS ENERGY (100%);,363816,"C,D"
2014,Oak Grove (TX),1007505,8127 Oak Grove Road,31.185,-96.4853,FRANKLIN,Robertson,TX,,,,77856,Luminant Generation Company LLC (100%);,12888185,"C,D"
2014,Odessa-Ector Generating Station,1001365,2200 I 20 EAST,31.8378,-102.3278,ODESSA,Ector,TX,,,,79766,KOCH INDUSTRIES INC (100%);,1931877,D
2014,Oklaunion,1001426,12567 FM RD 3430,34.0825,-99.1753,OKLAUNION,Wilbarger,TX,,,,76373,OKLAHOMA MUNICIPAL POWER AUTHORITY (11.72%);Brownsville Public Utility Board (17.97%);AMERICAN ELECTRIC POWER (70.31%);,3362389,D
2014,"Optim Energy Altura Cogen, LLC",1000255,2330 SHELDON ROAD,29.8169,-95.1086,CHANNELVIEW,Harris,TX,,,,77530,"OPTIM ENERGY, LLC (100%);",1950206,"C,D"
2014,PEARSALL POWER PLANT,1004104,2393 COUNTY ROAD 1005,28.924928,-99.08848,PEARSALL,FRIO,TX,,,,78061,"SOUTH TEXAS ELECTRIC COOPERATIVE, INC (100%);",184618,C
